,ReportDt,Unit,Power,DocketNum
12308,5/11/2023 12:00:00 AM,Arkansas Nuclear 2,0,05000368
12309,5/11/2023 12:00:00 AM,Beaver Valley 1,100,05000334
12310,5/11/2023 12:00:00 AM,Beaver Valley 2,0,05000412
12311,5/11/2023 12:00:00 AM,Braidwood 1,100,05000456
12312,5/11/2023 12:00:00 AM,Braidwood 2,0,05000457
12313,5/11/2023 12:00:00 AM,Browns Ferry 1,100,05000259
12314,5/11/2023 12:00:00 AM,Browns Ferry 2,100,05000260
12315,5/11/2023 12:00:00 AM,Browns Ferry 3,100,05000296
12316,5/11/2023 12:00:00 AM,Brunswick 1,100,05000325
12317,5/11/2023 12:00:00 AM,Brunswick 2,100,05000324
12318,5/11/2023 12:00:00 AM,Byron 1,100,05000454
12319,5/11/2023 12:00:00 AM,Byron 2,100,05000455
12320,5/11/2023 12:00:00 AM,Callaway,100,05000483
12321,5/11/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
12322,5/11/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
12323,5/11/2023 12:00:00 AM,Catawba 1,0,05000413
12324,5/11/2023 12:00:00 AM,Catawba 2,100,05000414
12325,5/11/2023 12:00:00 AM,Clinton,100,05000461
12326,5/11/2023 12:00:00 AM,Columbia Generating Station,0,05000397
12327,5/11/2023 12:00:00 AM,Comanche Peak 1,100,05000445
12328,5/11/2023 12:00:00 AM,Comanche Peak 2,0,05000446
12329,5/11/2023 12:00:00 AM,Cooper,100,05000298
12330,5/11/2023 12:00:00 AM,D.C. Cook 1,100,05000315
12331,5/11/2023 12:00:00 AM,D.C. Cook 2,100,05000316
12332,5/11/2023 12:00:00 AM,Davis-Besse,100,05000346
12333,5/11/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
12334,5/11/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
12335,5/11/2023 12:00:00 AM,Dresden 2,100,05000237
12336,5/11/2023 12:00:00 AM,Dresden 3,100,05000249
12337,5/11/2023 12:00:00 AM,Farley 1,100,05000348
12338,5/11/2023 12:00:00 AM,Farley 2,100,05000364
12339,5/11/2023 12:00:00 AM,Fermi 2,100,05000341
12340,5/11/2023 12:00:00 AM,FitzPatrick,100,05000333
12341,5/11/2023 12:00:00 AM,Ginna,100,05000244
12342,5/11/2023 12:00:00 AM,Grand Gulf 1,100,05000416
12343,5/11/2023 12:00:00 AM,Harris 1,100,05000400
12344,5/11/2023 12:00:00 AM,Hatch 1,100,05000321
12345,5/11/2023 12:00:00 AM,Hatch 2,100,05000366
12346,5/11/2023 12:00:00 AM,Hope Creek 1,100,05000354
12347,5/11/2023 12:00:00 AM,LaSalle 1,100,05000373
12348,5/11/2023 12:00:00 AM,LaSalle 2,100,05000374
12349,5/11/2023 12:00:00 AM,Limerick 1,100,05000352
12350,5/11/2023 12:00:00 AM,Limerick 2,0,05000353
12351,5/11/2023 12:00:00 AM,McGuire 1,100,05000369
12352,5/11/2023 12:00:00 AM,McGuire 2,100,05000370
12353,5/11/2023 12:00:00 AM,Millstone 2,0,05000336
12354,5/11/2023 12:00:00 AM,Millstone 3,100,05000423
12355,5/11/2023 12:00:00 AM,Monticello,0,05000263
12356,5/11/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
12357,5/11/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
12358,5/11/2023 12:00:00 AM,North Anna 1,100,05000338
12359,5/11/2023 12:00:00 AM,North Anna 2,100,05000339
12360,5/11/2023 12:00:00 AM,Oconee 1,100,05000269
12361,5/11/2023 12:00:00 AM,Oconee 2,100,05000270
12362,5/11/2023 12:00:00 AM,Oconee 3,100,05000287
12363,5/11/2023 12:00:00 AM,Palo Verde 1,100,05000528
12364,5/11/2023 12:00:00 AM,Palo Verde 2,0,05000529
12365,5/11/2023 12:00:00 AM,Palo Verde 3,100,05000530
12366,5/11/2023 12:00:00 AM,Peach Bottom 2,100,05000277
12367,5/11/2023 12:00:00 AM,Peach Bottom 3,100,05000278
12368,5/11/2023 12:00:00 AM,Perry 1,100,05000440
12369,5/11/2023 12:00:00 AM,Point Beach 1,100,05000266
12370,5/11/2023 12:00:00 AM,Point Beach 2,99,05000301
12371,5/11/2023 12:00:00 AM,Prairie Island 1,100,05000282
12372,5/11/2023 12:00:00 AM,Prairie Island 2,100,05000306
12373,5/11/2023 12:00:00 AM,Quad Cities 1,100,05000254
12374,5/11/2023 12:00:00 AM,Quad Cities 2,0,05000265
12375,5/11/2023 12:00:00 AM,River Bend Station 1,0,05000458
12376,5/11/2023 12:00:00 AM,Robinson 2,100,05000261
12377,5/11/2023 12:00:00 AM,Saint Lucie 1,100,05000335
12378,5/11/2023 12:00:00 AM,Saint Lucie 2,100,05000389
12379,5/11/2023 12:00:00 AM,Salem 1,100,05000272
12380,5/11/2023 12:00:00 AM,Salem 2,100,05000311
12381,5/11/2023 12:00:00 AM,Seabrook 1,88,05000443
12382,5/11/2023 12:00:00 AM,Sequoyah 1,100,05000327
12383,5/11/2023 12:00:00 AM,Sequoyah 2,100,05000328
12384,5/11/2023 12:00:00 AM,South Texas 1,100,05000498
12385,5/11/2023 12:00:00 AM,South Texas 2,100,05000499
12386,5/11/2023 12:00:00 AM,Summer,0,05000395
12387,5/11/2023 12:00:00 AM,Surry 1,100,05000280
12388,5/11/2023 12:00:00 AM,Surry 2,0,05000281
12389,5/11/2023 12:00:00 AM,Susquehanna 1,100,05000387
12390,5/11/2023 12:00:00 AM,Susquehanna 2,100,05000388
12391,5/11/2023 12:00:00 AM,Turkey Point 3,90,05000250
12392,5/11/2023 12:00:00 AM,Turkey Point 4,100,05000251
12393,5/11/2023 12:00:00 AM,Vogtle 1,100,05000424
12394,5/11/2023 12:00:00 AM,Vogtle 2,100,05000425
12395,5/11/2023 12:00:00 AM,Vogtle 3,0,05200025
12396,5/11/2023 12:00:00 AM,Waterford 3,100,05000382
12397,5/11/2023 12:00:00 AM,Watts Bar 1,0,05000390
12398,5/11/2023 12:00:00 AM,Watts Bar 2,100,05000391
12399,5/11/2023 12:00:00 AM,Wolf Creek 1,100,05000482
12400,5/10/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
12401,5/10/2023 12:00:00 AM,Arkansas Nuclear 2,0,05000368
12402,5/10/2023 12:00:00 AM,Beaver Valley 1,100,05000334
12403,5/10/2023 12:00:00 AM,Beaver Valley 2,0,05000412
12404,5/10/2023 12:00:00 AM,Braidwood 1,100,05000456
12405,5/10/2023 12:00:00 AM,Braidwood 2,0,05000457
12406,5/10/2023 12:00:00 AM,Browns Ferry 1,100,05000259
12407,5/10/2023 12:00:00 AM,Browns Ferry 2,100,05000260
12408,5/10/2023 12:00:00 AM,Browns Ferry 3,100,05000296
12409,5/10/2023 12:00:00 AM,Brunswick 1,100,05000325
12410,5/10/2023 12:00:00 AM,Brunswick 2,100,05000324
12411,5/10/2023 12:00:00 AM,Byron 1,100,05000454
12412,5/10/2023 12:00:00 AM,Byron 2,100,05000455
12413,5/10/2023 12:00:00 AM,Callaway,50,05000483
12414,5/10/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
12415,5/10/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
12416,5/10/2023 12:00:00 AM,Catawba 1,0,05000413
12417,5/10/2023 12:00:00 AM,Catawba 2,100,05000414
12418,5/10/2023 12:00:00 AM,Clinton,100,05000461
12419,5/10/2023 12:00:00 AM,Columbia Generating Station,0,05000397
12420,5/10/2023 12:00:00 AM,Comanche Peak 1,100,05000445
12421,5/10/2023 12:00:00 AM,Comanche Peak 2,0,05000446
12422,5/10/2023 12:00:00 AM,Cooper,100,05000298
12423,5/10/2023 12:00:00 AM,D.C. Cook 1,100,05000315
12424,5/10/2023 12:00:00 AM,D.C. Cook 2,100,05000316
12425,5/10/2023 12:00:00 AM,Davis-Besse,100,05000346
12426,5/10/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
12427,5/10/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
12428,5/10/2023 12:00:00 AM,Dresden 2,100,05000237
12429,5/10/2023 12:00:00 AM,Dresden 3,100,05000249
12430,5/10/2023 12:00:00 AM,Farley 1,100,05000348
12431,5/10/2023 12:00:00 AM,Farley 2,100,05000364
12432,5/10/2023 12:00:00 AM,Fermi 2,100,05000341
12433,5/10/2023 12:00:00 AM,FitzPatrick,100,05000333
12434,5/10/2023 12:00:00 AM,Ginna,100,05000244
12435,5/10/2023 12:00:00 AM,Grand Gulf 1,100,05000416
12436,5/10/2023 12:00:00 AM,Harris 1,100,05000400
12437,5/10/2023 12:00:00 AM,Hatch 1,100,05000321
12438,5/10/2023 12:00:00 AM,Hatch 2,100,05000366
12439,5/10/2023 12:00:00 AM,Hope Creek 1,100,05000354
12440,5/10/2023 12:00:00 AM,LaSalle 1,100,05000373
12441,5/10/2023 12:00:00 AM,LaSalle 2,100,05000374
12442,5/10/2023 12:00:00 AM,Limerick 1,100,05000352
12443,5/10/2023 12:00:00 AM,Limerick 2,0,05000353
12444,5/10/2023 12:00:00 AM,McGuire 1,100,05000369
12445,5/10/2023 12:00:00 AM,McGuire 2,100,05000370
12446,5/10/2023 12:00:00 AM,Millstone 2,0,05000336
12447,5/10/2023 12:00:00 AM,Millstone 3,100,05000423
12448,5/10/2023 12:00:00 AM,Monticello,0,05000263
12449,5/10/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
12450,5/10/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
12451,5/10/2023 12:00:00 AM,North Anna 1,100,05000338
12452,5/10/2023 12:00:00 AM,North Anna 2,100,05000339
12453,5/10/2023 12:00:00 AM,Oconee 1,100,05000269
12454,5/10/2023 12:00:00 AM,Oconee 2,100,05000270
12455,5/10/2023 12:00:00 AM,Oconee 3,100,05000287
12456,5/10/2023 12:00:00 AM,Palo Verde 1,100,05000528
12457,5/10/2023 12:00:00 AM,Palo Verde 2,0,05000529
12458,5/10/2023 12:00:00 AM,Palo Verde 3,100,05000530
12459,5/10/2023 12:00:00 AM,Peach Bottom 2,100,05000277
12460,5/10/2023 12:00:00 AM,Peach Bottom 3,100,05000278
12461,5/10/2023 12:00:00 AM,Perry 1,100,05000440
12462,5/10/2023 12:00:00 AM,Point Beach 1,100,05000266
12463,5/10/2023 12:00:00 AM,Point Beach 2,100,05000301
12464,5/10/2023 12:00:00 AM,Prairie Island 1,100,05000282
12465,5/10/2023 12:00:00 AM,Prairie Island 2,100,05000306
12466,5/10/2023 12:00:00 AM,Quad Cities 1,100,05000254
12467,5/10/2023 12:00:00 AM,Quad Cities 2,0,05000265
12468,5/10/2023 12:00:00 AM,River Bend Station 1,0,05000458
12469,5/10/2023 12:00:00 AM,Robinson 2,100,05000261
12470,5/10/2023 12:00:00 AM,Saint Lucie 1,100,05000335
12471,5/10/2023 12:00:00 AM,Saint Lucie 2,100,05000389
12472,5/10/2023 12:00:00 AM,Salem 1,100,05000272
12473,5/10/2023 12:00:00 AM,Salem 2,100,05000311
12474,5/10/2023 12:00:00 AM,Seabrook 1,49,05000443
12475,5/10/2023 12:00:00 AM,Sequoyah 1,100,05000327
12476,5/10/2023 12:00:00 AM,Sequoyah 2,100,05000328
12477,5/10/2023 12:00:00 AM,South Texas 1,100,05000498
12478,5/10/2023 12:00:00 AM,South Texas 2,100,05000499
12479,5/10/2023 12:00:00 AM,Summer,0,05000395
12480,5/10/2023 12:00:00 AM,Surry 1,100,05000280
12481,5/10/2023 12:00:00 AM,Surry 2,0,05000281
12482,5/10/2023 12:00:00 AM,Susquehanna 1,100,05000387
12483,5/10/2023 12:00:00 AM,Susquehanna 2,100,05000388
12484,5/10/2023 12:00:00 AM,Turkey Point 3,75,05000250
12485,5/10/2023 12:00:00 AM,Turkey Point 4,100,05000251
12486,5/10/2023 12:00:00 AM,Vogtle 1,100,05000424
12487,5/10/2023 12:00:00 AM,Vogtle 2,100,05000425
12488,5/10/2023 12:00:00 AM,Vogtle 3,0,05200025
12489,5/10/2023 12:00:00 AM,Waterford 3,100,05000382
12490,5/10/2023 12:00:00 AM,Watts Bar 1,0,05000390
12491,5/10/2023 12:00:00 AM,Watts Bar 2,100,05000391
12492,5/10/2023 12:00:00 AM,Wolf Creek 1,100,05000482
12493,5/9/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
12494,5/9/2023 12:00:00 AM,Arkansas Nuclear 2,0,05000368
12495,5/9/2023 12:00:00 AM,Beaver Valley 1,100,05000334
12496,5/9/2023 12:00:00 AM,Beaver Valley 2,0,05000412
12497,5/9/2023 12:00:00 AM,Braidwood 1,100,05000456
12498,5/9/2023 12:00:00 AM,Braidwood 2,0,05000457
12499,5/9/2023 12:00:00 AM,Browns Ferry 1,100,05000259
12500,5/9/2023 12:00:00 AM,Browns Ferry 2,100,05000260
12501,5/9/2023 12:00:00 AM,Browns Ferry 3,100,05000296
12502,5/9/2023 12:00:00 AM,Brunswick 1,100,05000325
12503,5/9/2023 12:00:00 AM,Brunswick 2,100,05000324
12504,5/9/2023 12:00:00 AM,Byron 1,100,05000454
12505,5/9/2023 12:00:00 AM,Byron 2,100,05000455
12506,5/9/2023 12:00:00 AM,Callaway,7,05000483
12507,5/9/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
12508,5/9/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
12509,5/9/2023 12:00:00 AM,Catawba 1,0,05000413
12510,5/9/2023 12:00:00 AM,Catawba 2,100,05000414
12511,5/9/2023 12:00:00 AM,Clinton,100,05000461
12512,5/9/2023 12:00:00 AM,Columbia Generating Station,0,05000397
12513,5/9/2023 12:00:00 AM,Comanche Peak 1,100,05000445
12514,5/9/2023 12:00:00 AM,Comanche Peak 2,0,05000446
12515,5/9/2023 12:00:00 AM,Cooper,100,05000298
12516,5/9/2023 12:00:00 AM,D.C. Cook 1,100,05000315
12517,5/9/2023 12:00:00 AM,D.C. Cook 2,100,05000316
12518,5/9/2023 12:00:00 AM,Davis-Besse,100,05000346
12519,5/9/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
12520,5/9/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
12521,5/9/2023 12:00:00 AM,Dresden 2,100,05000237
12522,5/9/2023 12:00:00 AM,Dresden 3,100,05000249
12523,5/9/2023 12:00:00 AM,Farley 1,100,05000348
12524,5/9/2023 12:00:00 AM,Farley 2,100,05000364
12525,5/9/2023 12:00:00 AM,Fermi 2,100,05000341
12526,5/9/2023 12:00:00 AM,FitzPatrick,100,05000333
12527,5/9/2023 12:00:00 AM,Ginna,100,05000244
12528,5/9/2023 12:00:00 AM,Grand Gulf 1,100,05000416
12529,5/9/2023 12:00:00 AM,Harris 1,100,05000400
12530,5/9/2023 12:00:00 AM,Hatch 1,100,05000321
12531,5/9/2023 12:00:00 AM,Hatch 2,100,05000366
12532,5/9/2023 12:00:00 AM,Hope Creek 1,100,05000354
12533,5/9/2023 12:00:00 AM,LaSalle 1,100,05000373
12534,5/9/2023 12:00:00 AM,LaSalle 2,100,05000374
12535,5/9/2023 12:00:00 AM,Limerick 1,100,05000352
12536,5/9/2023 12:00:00 AM,Limerick 2,0,05000353
12537,5/9/2023 12:00:00 AM,McGuire 1,100,05000369
12538,5/9/2023 12:00:00 AM,McGuire 2,100,05000370
12539,5/9/2023 12:00:00 AM,Millstone 2,0,05000336
12540,5/9/2023 12:00:00 AM,Millstone 3,100,05000423
12541,5/9/2023 12:00:00 AM,Monticello,0,05000263
12542,5/9/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
12543,5/9/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
12544,5/9/2023 12:00:00 AM,North Anna 1,100,05000338
12545,5/9/2023 12:00:00 AM,North Anna 2,100,05000339
12546,5/9/2023 12:00:00 AM,Oconee 1,100,05000269
12547,5/9/2023 12:00:00 AM,Oconee 2,100,05000270
12548,5/9/2023 12:00:00 AM,Oconee 3,100,05000287
12549,5/9/2023 12:00:00 AM,Palo Verde 1,100,05000528
12550,5/9/2023 12:00:00 AM,Palo Verde 2,0,05000529
12551,5/9/2023 12:00:00 AM,Palo Verde 3,100,05000530
12552,5/9/2023 12:00:00 AM,Peach Bottom 2,100,05000277
12553,5/9/2023 12:00:00 AM,Peach Bottom 3,100,05000278
12554,5/9/2023 12:00:00 AM,Perry 1,100,05000440
12555,5/9/2023 12:00:00 AM,Point Beach 1,100,05000266
12556,5/9/2023 12:00:00 AM,Point Beach 2,100,05000301
12557,5/9/2023 12:00:00 AM,Prairie Island 1,100,05000282
12558,5/9/2023 12:00:00 AM,Prairie Island 2,100,05000306
12559,5/9/2023 12:00:00 AM,Quad Cities 1,100,05000254
12560,5/9/2023 12:00:00 AM,Quad Cities 2,9,05000265
12561,5/9/2023 12:00:00 AM,River Bend Station 1,0,05000458
12562,5/9/2023 12:00:00 AM,Robinson 2,100,05000261
12563,5/9/2023 12:00:00 AM,Saint Lucie 1,100,05000335
12564,5/9/2023 12:00:00 AM,Saint Lucie 2,100,05000389
12565,5/9/2023 12:00:00 AM,Salem 1,100,05000272
12566,5/9/2023 12:00:00 AM,Salem 2,100,05000311
12567,5/9/2023 12:00:00 AM,Seabrook 1,29,05000443
12568,5/9/2023 12:00:00 AM,Sequoyah 1,100,05000327
12569,5/9/2023 12:00:00 AM,Sequoyah 2,100,05000328
12570,5/9/2023 12:00:00 AM,South Texas 1,100,05000498
12571,5/9/2023 12:00:00 AM,South Texas 2,100,05000499
12572,5/9/2023 12:00:00 AM,Summer,0,05000395
12573,5/9/2023 12:00:00 AM,Surry 1,100,05000280
12574,5/9/2023 12:00:00 AM,Surry 2,0,05000281
12575,5/9/2023 12:00:00 AM,Susquehanna 1,100,05000387
12576,5/9/2023 12:00:00 AM,Susquehanna 2,100,05000388
12577,5/9/2023 12:00:00 AM,Turkey Point 3,48,05000250
12578,5/9/2023 12:00:00 AM,Turkey Point 4,100,05000251
12579,5/9/2023 12:00:00 AM,Vogtle 1,100,05000424
12580,5/9/2023 12:00:00 AM,Vogtle 2,100,05000425
12581,5/9/2023 12:00:00 AM,Vogtle 3,0,05200025
12582,5/9/2023 12:00:00 AM,Waterford 3,100,05000382
12583,5/9/2023 12:00:00 AM,Watts Bar 1,0,05000390
12584,5/9/2023 12:00:00 AM,Watts Bar 2,100,05000391
12585,5/9/2023 12:00:00 AM,Wolf Creek 1,100,05000482
12586,5/8/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
12587,5/8/2023 12:00:00 AM,Arkansas Nuclear 2,0,05000368
12588,5/8/2023 12:00:00 AM,Beaver Valley 1,100,05000334
12589,5/8/2023 12:00:00 AM,Beaver Valley 2,0,05000412
12590,5/8/2023 12:00:00 AM,Braidwood 1,100,05000456
12591,5/8/2023 12:00:00 AM,Braidwood 2,0,05000457
12592,5/8/2023 12:00:00 AM,Browns Ferry 1,100,05000259
12593,5/8/2023 12:00:00 AM,Browns Ferry 2,100,05000260
12594,5/8/2023 12:00:00 AM,Browns Ferry 3,100,05000296
12595,5/8/2023 12:00:00 AM,Brunswick 1,100,05000325
12596,5/8/2023 12:00:00 AM,Brunswick 2,100,05000324
12597,5/8/2023 12:00:00 AM,Byron 1,100,05000454
12598,5/8/2023 12:00:00 AM,Byron 2,100,05000455
12599,5/8/2023 12:00:00 AM,Callaway,0,05000483
12600,5/8/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
12601,5/8/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
12602,5/8/2023 12:00:00 AM,Catawba 1,0,05000413
12603,5/8/2023 12:00:00 AM,Catawba 2,100,05000414
12604,5/8/2023 12:00:00 AM,Clinton,100,05000461
12605,5/8/2023 12:00:00 AM,Columbia Generating Station,0,05000397
12606,5/8/2023 12:00:00 AM,Comanche Peak 1,100,05000445
12607,5/8/2023 12:00:00 AM,Comanche Peak 2,0,05000446
12608,5/8/2023 12:00:00 AM,Cooper,100,05000298
12609,5/8/2023 12:00:00 AM,D.C. Cook 1,100,05000315
12610,5/8/2023 12:00:00 AM,D.C. Cook 2,100,05000316
12611,5/8/2023 12:00:00 AM,Davis-Besse,100,05000346
12612,5/8/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
12613,5/8/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
12614,5/8/2023 12:00:00 AM,Dresden 2,100,05000237
12615,5/8/2023 12:00:00 AM,Dresden 3,100,05000249
12616,5/8/2023 12:00:00 AM,Farley 1,100,05000348
12617,5/8/2023 12:00:00 AM,Farley 2,100,05000364
12618,5/8/2023 12:00:00 AM,Fermi 2,100,05000341
12619,5/8/2023 12:00:00 AM,FitzPatrick,100,05000333
12620,5/8/2023 12:00:00 AM,Ginna,100,05000244
12621,5/8/2023 12:00:00 AM,Grand Gulf 1,98,05000416
12622,5/8/2023 12:00:00 AM,Harris 1,100,05000400
12623,5/8/2023 12:00:00 AM,Hatch 1,100,05000321
12624,5/8/2023 12:00:00 AM,Hatch 2,100,05000366
12625,5/8/2023 12:00:00 AM,Hope Creek 1,100,05000354
12626,5/8/2023 12:00:00 AM,LaSalle 1,100,05000373
12627,5/8/2023 12:00:00 AM,LaSalle 2,100,05000374
12628,5/8/2023 12:00:00 AM,Limerick 1,100,05000352
12629,5/8/2023 12:00:00 AM,Limerick 2,0,05000353
12630,5/8/2023 12:00:00 AM,McGuire 1,100,05000369
12631,5/8/2023 12:00:00 AM,McGuire 2,100,05000370
12632,5/8/2023 12:00:00 AM,Millstone 2,0,05000336
12633,5/8/2023 12:00:00 AM,Millstone 3,100,05000423
12634,5/8/2023 12:00:00 AM,Monticello,0,05000263
12635,5/8/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
12636,5/8/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
12637,5/8/2023 12:00:00 AM,North Anna 1,100,05000338
12638,5/8/2023 12:00:00 AM,North Anna 2,100,05000339
12639,5/8/2023 12:00:00 AM,Oconee 1,100,05000269
12640,5/8/2023 12:00:00 AM,Oconee 2,100,05000270
12641,5/8/2023 12:00:00 AM,Oconee 3,100,05000287
12642,5/8/2023 12:00:00 AM,Palo Verde 1,100,05000528
12643,5/8/2023 12:00:00 AM,Palo Verde 2,0,05000529
12644,5/8/2023 12:00:00 AM,Palo Verde 3,100,05000530
12645,5/8/2023 12:00:00 AM,Peach Bottom 2,100,05000277
12646,5/8/2023 12:00:00 AM,Peach Bottom 3,100,05000278
12647,5/8/2023 12:00:00 AM,Perry 1,100,05000440
12648,5/8/2023 12:00:00 AM,Point Beach 1,100,05000266
12649,5/8/2023 12:00:00 AM,Point Beach 2,100,05000301
12650,5/8/2023 12:00:00 AM,Prairie Island 1,100,05000282
12651,5/8/2023 12:00:00 AM,Prairie Island 2,100,05000306
12652,5/8/2023 12:00:00 AM,Quad Cities 1,100,05000254
12653,5/8/2023 12:00:00 AM,Quad Cities 2,100,05000265
12654,5/8/2023 12:00:00 AM,River Bend Station 1,0,05000458
12655,5/8/2023 12:00:00 AM,Robinson 2,100,05000261
12656,5/8/2023 12:00:00 AM,Saint Lucie 1,100,05000335
12657,5/8/2023 12:00:00 AM,Saint Lucie 2,100,05000389
12658,5/8/2023 12:00:00 AM,Salem 1,100,05000272
12659,5/8/2023 12:00:00 AM,Salem 2,100,05000311
12660,5/8/2023 12:00:00 AM,Seabrook 1,0,05000443
12661,5/8/2023 12:00:00 AM,Sequoyah 1,100,05000327
12662,5/8/2023 12:00:00 AM,Sequoyah 2,100,05000328
12663,5/8/2023 12:00:00 AM,South Texas 1,100,05000498
12664,5/8/2023 12:00:00 AM,South Texas 2,100,05000499
12665,5/8/2023 12:00:00 AM,Summer,0,05000395
12666,5/8/2023 12:00:00 AM,Surry 1,100,05000280
12667,5/8/2023 12:00:00 AM,Surry 2,0,05000281
12668,5/8/2023 12:00:00 AM,Susquehanna 1,100,05000387
12669,5/8/2023 12:00:00 AM,Susquehanna 2,100,05000388
12670,5/8/2023 12:00:00 AM,Turkey Point 3,25,05000250
12671,5/8/2023 12:00:00 AM,Turkey Point 4,100,05000251
12672,5/8/2023 12:00:00 AM,Vogtle 1,100,05000424
12673,5/8/2023 12:00:00 AM,Vogtle 2,100,05000425
12674,5/8/2023 12:00:00 AM,Vogtle 3,0,05200025
12675,5/8/2023 12:00:00 AM,Waterford 3,100,05000382
12676,5/8/2023 12:00:00 AM,Watts Bar 1,0,05000390
12677,5/8/2023 12:00:00 AM,Watts Bar 2,100,05000391
12678,5/8/2023 12:00:00 AM,Wolf Creek 1,100,05000482
12679,5/7/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
12680,5/7/2023 12:00:00 AM,Arkansas Nuclear 2,0,05000368
12681,5/7/2023 12:00:00 AM,Beaver Valley 1,100,05000334
12682,5/7/2023 12:00:00 AM,Beaver Valley 2,0,05000412
12683,5/7/2023 12:00:00 AM,Braidwood 1,100,05000456
12684,5/7/2023 12:00:00 AM,Braidwood 2,0,05000457
12685,5/7/2023 12:00:00 AM,Browns Ferry 1,100,05000259
12686,5/7/2023 12:00:00 AM,Browns Ferry 2,100,05000260
12687,5/7/2023 12:00:00 AM,Browns Ferry 3,100,05000296
12688,5/7/2023 12:00:00 AM,Brunswick 1,100,05000325
12689,5/7/2023 12:00:00 AM,Brunswick 2,100,05000324
12690,5/7/2023 12:00:00 AM,Byron 1,100,05000454
12691,5/7/2023 12:00:00 AM,Byron 2,100,05000455
12692,5/7/2023 12:00:00 AM,Callaway,0,05000483
12693,5/7/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
12694,5/7/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
12695,5/7/2023 12:00:00 AM,Catawba 1,0,05000413
12696,5/7/2023 12:00:00 AM,Catawba 2,100,05000414
12697,5/7/2023 12:00:00 AM,Clinton,100,05000461
12698,5/7/2023 12:00:00 AM,Columbia Generating Station,0,05000397
12699,5/7/2023 12:00:00 AM,Comanche Peak 1,100,05000445
12700,5/7/2023 12:00:00 AM,Comanche Peak 2,0,05000446
12701,5/7/2023 12:00:00 AM,Cooper,100,05000298
12702,5/7/2023 12:00:00 AM,D.C. Cook 1,100,05000315
12703,5/7/2023 12:00:00 AM,D.C. Cook 2,100,05000316
12704,5/7/2023 12:00:00 AM,Davis-Besse,100,05000346
12705,5/7/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
12706,5/7/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
12707,5/7/2023 12:00:00 AM,Dresden 2,100,05000237
12708,5/7/2023 12:00:00 AM,Dresden 3,100,05000249
12709,5/7/2023 12:00:00 AM,Farley 1,100,05000348
12710,5/7/2023 12:00:00 AM,Farley 2,100,05000364
12711,5/7/2023 12:00:00 AM,Fermi 2,100,05000341
12712,5/7/2023 12:00:00 AM,FitzPatrick,100,05000333
12713,5/7/2023 12:00:00 AM,Ginna,100,05000244
12714,5/7/2023 12:00:00 AM,Grand Gulf 1,97,05000416
12715,5/7/2023 12:00:00 AM,Harris 1,100,05000400
12716,5/7/2023 12:00:00 AM,Hatch 1,100,05000321
12717,5/7/2023 12:00:00 AM,Hatch 2,100,05000366
12718,5/7/2023 12:00:00 AM,Hope Creek 1,70,05000354
12719,5/7/2023 12:00:00 AM,LaSalle 1,100,05000373
12720,5/7/2023 12:00:00 AM,LaSalle 2,100,05000374
12721,5/7/2023 12:00:00 AM,Limerick 1,100,05000352
12722,5/7/2023 12:00:00 AM,Limerick 2,0,05000353
12723,5/7/2023 12:00:00 AM,McGuire 1,100,05000369
12724,5/7/2023 12:00:00 AM,McGuire 2,100,05000370
12725,5/7/2023 12:00:00 AM,Millstone 2,0,05000336
12726,5/7/2023 12:00:00 AM,Millstone 3,100,05000423
12727,5/7/2023 12:00:00 AM,Monticello,0,05000263
12728,5/7/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
